timestamp,hour,day_of_week,month,is_weekend,is_holiday,temperature,cloud_cover,solar_irradiance,humidity,precipitation_prob,wind_speed,solar_generation,panel_temp,system_efficiency,battery_level,consumption,grid_ie,peak_flag,electricity_rate
2023-06-11 02:00:00,2,6,6,True,0,48.4,27,0,83,58,8,0.0,48.4,86,94,2.97,-2.97,0,8.5
2023-06-11 03:00:00,3,6,6,True,0,47.4,83,0,73,53,19,0.0,47.4,89,76,2.83,-2.83,0,8.5
2023-06-11 04:00:00,4,6,6,True,0,47.0,71,0,86,31,24,0.0,47.0,87,88,2.52,-2.52,0,8.5
2023-06-11 05:00:00,5,6,6,True,0,46.4,88,0,88,14,5,0.0,46.4,88,79,2.87,-2.87,0,8.5
2023-06-11 06:00:00,6,6,6,True,0,46.9,68,0,88,7,12,0.0,46.9,87,83,3.3,-3.3,0,8.5
2023-06-11 07:00:00,7,6,6,True,0,46.1,55,178,89,50,17,0.12,56.1,87,78,4.98,-4.87,0,8.5
2023-06-11 08:00:00,8,6,6,True,0,47.1,25,416,77,37,14,0.33,57.1,86,86,4.99,-4.65,0,8.5
2023-06-11 09:00:00,9,6,6,True,0,47.8,70,437,81,25,10,0.26,57.8,86,77,4.01,-3.75,0,8.5
2023-06-11 10:00:00,10,6,6,True,0,46.0,17,753,64,34,25,0.63,56.0,87,93,2.84,-2.21,0,8.5
2023-06-11 11:00:00,11,6,6,True,0,46.9,61,638,85,52,22,0.4,56.9,87,96,3.42,-3.02,0,8.5
2023-06-11 12:00:00,12,6,6,True,0,34.9,74,598,81,44,7,0.36,44.9,88,72,2.93,-2.57,0,8.5
2023-06-11 13:00:00,13,6,6,True,0,33.8,39,739,65,45,19,0.57,43.8,88,83,3.11,-2.53,0,8.5
2023-06-11 14:00:00,14,6,6,True,0,34.8,46,634,79,0,19,0.47,44.8,88,66,2.71,-2.24,0,8.5
2023-06-11 15:00:00,15,6,6,True,0,35.8,36,551,85,57,17,0.43,45.8,86,68,3.2,-2.76,0,8.5
2023-06-11 16:00:00,16,6,6,True,0,34.6,58,337,72,56,13,0.23,44.6,86,83,2.92,-2.69,0,8.5
2023-06-11 17:00:00,17,6,6,True,0,34.1,71,159,89,41,12,0.1,44.1,88,73,2.85,-2.76,0,8.5
2023-06-11 18:00:00,18,6,6,True,0,33.9,88,0,66,60,6,0.0,33.9,90,86,4.77,-4.77,1,12.5
2023-06-11 19:00:00,19,6,6,True,0,34.9,37,0,79,0,7,0.0,34.9,87,88,4.35,-4.35,1,12.5
2023-06-11 20:00:00,20,6,6,True,0,35.6,48,0,79,40,19,0.0,35.6,88,98,4.84,-4.84,1,12.5
2023-06-11 21:00:00,21,6,6,True,0,34.2,89,0,82,24,15,0.0,34.2,86,94,5.0,-5.0,1,12.5
2023-06-11 22:00:00,22,6,6,True,0,35.7,37,0,75,61,15,0.0,35.7,89,86,4.43,-4.43,1,12.5
2023-06-11 23:00:00,23,6,6,True,0,36.0,66,0,86,98,17,0.0,36.0,88,80,4.76,-4.76,0,8.5
2023-06-12 00:00:00,0,0,6,False,0,47.6,97,0,74,28,12,0.0,47.6,85,67,3.96,-3.96,0,8.5
2023-06-12 01:00:00,1,0,6,False,0,46.8,22,0,63,21,9,0.0,46.8,89,89,3.58,-3.58,0,8.5
2023-06-12 02:00:00,2,0,6,False,0,47.9,95,0,83,83,24,0.0,47.9,88,97,3.59,-3.59,0,8.5
2023-06-12 03:00:00,3,0,6,False,0,45.8,52,0,72,52,15,0.0,45.8,85,66,3.56,-3.56,0,8.5
2023-06-12 04:00:00,4,0,6,False,0,46.6,41,0,71,5,9,0.0,46.6,86,77,3.16,-3.16,0,8.5
2023-06-12 05:00:00,5,0,6,False,0,47.9,62,0,87,95,21,0.0,47.9,87,64,3.99,-3.99,0,8.5
2023-06-12 06:00:00,6,0,6,False,0,46.8,19,0,67,10,15,0.0,46.8,90,73,3.9,-3.9,0,8.5
2023-06-12 07:00:00,7,0,6,False,0,45.7,28,212,68,46,18,0.17,55.7,88,70,4.7,-4.53,0,8.5
2023-06-12 08:00:00,8,0,6,False,0,48.0,47,363,72,96,23,0.25,58.0,89,83,4.89,-4.64,0,8.5
2023-06-12 09:00:00,9,0,6,False,0,47.3,27,581,87,59,8,0.46,57.3,89,68,4.83,-4.37,0,8.5
2023-06-12 10:00:00,10,0,6,False,0,46.2,25,720,85,18,13,0.58,56.2,87,96,3.37,-2.79,0,8.5
2023-06-12 11:00:00,11,0,6,False,0,48.4,86,523,65,61,6,0.27,58.4,90,71,3.9,-3.63,0,8.5
2023-06-12 12:00:00,12,0,6,False,0,33.6,8,912,87,75,9,0.85,43.6,86,86,3.77,-2.92,0,8.5
2023-06-12 13:00:00,13,0,6,False,0,34.5,68,606,77,85,19,0.38,44.5,85,76,3.1,-2.72,0,8.5
2023-06-12 14:00:00,14,0,6,False,0,36.0,78,502,83,36,12,0.29,46.0,89,95,3.58,-3.29,0,8.5
2023-06-12 15:00:00,15,0,6,False,0,33.9,48,511,87,65,11,0.37,43.9,88,85,3.51,-3.14,0,8.5
2023-06-12 16:00:00,16,0,6,False,0,35.4,70,309,67,40,10,0.19,45.4,85,61,3.17,-2.98,0,8.5
2023-06-12 17:00:00,17,0,6,False,0,34.4,89,137,68,65,8,0.07,44.4,87,96,3.72,-3.65,0,8.5
2023-06-12 18:00:00,18,0,6,False,0,35.2,93,0,73,21,21,0.0,35.2,87,69,4.64,-4.64,1,12.5
2023-06-12 19:00:00,19,0,6,False,0,35.0,47,0,69,70,23,0.0,35.0,87,72,4.91,-4.91,1,12.5
2023-06-12 20:00:00,20,0,6,False,0,35.0,97,0,62,42,11,0.0,35.0,85,66,5.23,-5.23,1,12.5
2023-06-12 21:00:00,21,0,6,False,0,36.4,7,0,61,67,8,0.0,36.4,86,82,4.59,-4.59,1,12.5
2023-06-12 22:00:00,22,0,6,False,0,35.7,11,0,70,31,8,0.0,35.7,86,66,4.62,-4.62,1,12.5
2023-06-12 23:00:00,23,0,6,False,0,34.3,35,0,72,70,11,0.0,34.3,86,79,5.22,-5.22,0,8.5
2023-06-13 00:00:00,0,1,6,False,0,46.3,2,0,76,77,6,0.0,46.3,89,80,3.85,-3.85,0,8.5
2023-06-13 01:00:00,1,1,6,False,0,47.5,95,0,73,36,17,0.0,47.5,89,94,3.23,-3.23,0,8.5
2023-06-13 02:00:00,2,1,6,False,0,47.4,99,0,63,33,8,0.0,47.4,87,94,3.52,-3.52,0,8.5
2023-06-13 03:00:00,3,1,6,False,0,45.7,77,0,81,9,20,0.0,45.7,86,94,3.63,-3.63,0,8.5
2023-06-13 04:00:00,4,1,6,False,0,45.6,6,0,81,61,11,0.0,45.6,89,86,3.98,-3.98,0,8.5
2023-06-13 05:00:00,5,1,6,False,0,45.6,44,0,69,79,6,0.0,45.6,87,99,3.72,-3.72,0,8.5
2023-06-13 06:00:00,6,1,6,False,0,46.4,48,0,78,68,9,0.0,46.4,85,93,3.61,-3.61,0,8.5
2023-06-13 07:00:00,7,1,6,False,0,48.1,14,229,81,50,12,0.19,58.1,90,92,5.21,-5.01,0,8.5
2023-06-13 08:00:00,8,1,6,False,0,45.6,48,361,65,71,8,0.25,55.6,88,87,4.83,-4.58,0,8.5
2023-06-13 09:00:00,9,1,6,False,0,45.8,46,517,87,47,23,0.37,55.8,88,83,5.3,-4.93,0,8.5
2023-06-13 10:00:00,10,1,6,False,0,47.9,38,667,89,96,24,0.49,57.9,89,87,3.09,-2.6,0,8.5
2023-06-13 11:00:00,11,1,6,False,0,48.5,53,675,71,62,13,0.45,58.5,90,72,3.39,-2.94,0,8.5
2023-06-13 12:00:00,12,1,6,False,0,34.9,53,698,72,91,18,0.49,44.9,89,87,3.51,-3.02,0,8.5
2023-06-13 13:00:00,13,1,6,False,0,34.1,78,560,66,16,14,0.33,44.1,88,65,3.23,-2.9,0,8.5
2023-06-13 14:00:00,14,1,6,False,0,36.0,12,774,74,82,20,0.7,46.0,89,68,3.48,-2.79,0,8.5
2023-06-13 15:00:00,15,1,6,False,0,35.8,42,531,72,29,11,0.4,45.8,87,85,3.5,-3.1,0,8.5
2023-06-13 16:00:00,16,1,6,False,0,36.1,85,273,61,20,17,0.15,46.1,86,94,3.45,-3.3,0,8.5
2023-06-13 17:00:00,17,1,6,False,0,34.3,31,208,87,71,6,0.17,44.3,87,96,3.29,-3.12,0,8.5
2023-06-13 18:00:00,18,1,6,False,0,36.3,42,0,76,57,16,0.0,36.3,86,79,5.08,-5.08,1,12.5
2023-06-13 19:00:00,19,1,6,False,0,34.2,71,0,81,19,20,0.0,34.2,88,65,5.01,-5.01,1,12.5
2023-06-13 20:00:00,20,1,6,False,0,34.1,93,0,86,62,23,0.0,34.1,87,68,5.29,-5.29,1,12.5
2023-06-13 21:00:00,21,1,6,False,0,33.8,17,0,88,34,10,0.0,33.8,86,90,4.94,-4.94,1,12.5
2023-06-13 22:00:00,22,1,6,False,0,35.3,90,0,63,52,12,0.0,35.3,86,68,4.68,-4.68,1,12.5
2023-06-13 23:00:00,23,1,6,False,0,36.4,100,0,88,47,11,0.0,36.4,86,67,4.99,-4.99,0,8.5
2023-06-14 00:00:00,0,2,6,False,0,46.8,59,0,61,5,10,0.0,46.8,85,62,3.1,-3.1,0,8.5
2023-06-14 01:00:00,1,2,6,False,0,48.1,1,0,61,89,24,0.0,48.1,87,98,3.77,-3.77,0,8.5
2023-06-14 02:00:00,2,2,6,False,0,47.6,31,0,87,90,6,0.0,47.6,88,64,3.73,-3.73,0,8.5
2023-06-14 03:00:00,3,2,6,False,0,46.7,47,0,67,37,12,0.0,46.7,89,89,3.12,-3.12,0,8.5
2023-06-14 04:00:00,4,2,6,False,0,46.0,44,0,75,44,23,0.0,46.0,86,64,3.9,-3.9,0,8.5
2023-06-14 05:00:00,5,2,6,False,0,46.9,51,0,69,85,17,0.0,46.9,90,68,3.71,-3.71,0,8.5
2023-06-14 06:00:00,6,2,6,False,0,47.6,65,0,81,65,9,0.0,47.6,87,88,3.42,-3.42,0,8.5
2023-06-14 07:00:00,7,2,6,False,0,47.1,14,229,65,50,23,0.19,57.1,87,66,4.96,-4.76,0,8.5
2023-06-14 08:00:00,8,2,6,False,0,46.7,44,370,65,52,6,0.26,56.7,86,81,5.38,-5.11,0,8.5
2023-06-14 09:00:00,9,2,6,False,0,45.6,48,511,60,58,16,0.36,55.6,88,96,5.45,-5.1,0,8.5
2023-06-14 10:00:00,10,2,6,False,0,45.6,11,778,68,6,7,0.67,55.6,86,62,3.05,-2.38,0,8.5
2023-06-14 11:00:00,11,2,6,False,0,48.5,35,757,65,56,19,0.57,58.5,87,77,3.99,-3.43,0,8.5
2023-06-14 12:00:00,12,2,6,False,0,33.6,71,613,77,13,21,0.38,43.6,88,68,3.38,-3.0,0,8.5
2023-06-14 13:00:00,13,2,6,False,0,34.5,15,849,85,90,18,0.76,44.5,90,62,3.08,-2.32,0,8.5
2023-06-14 14:00:00,14,2,6,False,0,35.8,78,502,75,69,23,0.29,45.8,86,85,3.86,-3.56,0,8.5
2023-06-14 15:00:00,15,2,6,False,0,36.1,98,343,81,65,13,0.17,46.1,86,87,3.31,-3.14,0,8.5
2023-06-14 16:00:00,16,2,6,False,0,34.3,62,328,81,50,22,0.22,44.3,85,95,3.49,-3.27,0,8.5
2023-06-14 17:00:00,17,2,6,False,0,35.9,68,162,84,49,16,0.1,45.9,89,98,3.75,-3.65,0,8.5
2023-06-14 18:00:00,18,2,6,False,0,34.3,86,0,62,82,7,0.0,34.3,87,83,4.72,-4.72,1,12.5
2023-06-14 19:00:00,19,2,6,False,0,34.1,51,0,63,26,23,0.0,34.1,87,70,4.63,-4.63,1,12.5
2023-06-14 20:00:00,20,2,6,False,0,35.1,52,0,73,72,24,0.0,35.1,86,96,4.59,-4.59,1,12.5
2023-06-14 21:00:00,21,2,6,False,0,35.6,26,0,86,56,21,0.0,35.6,88,72,4.91,-4.91,1,12.5
2023-06-14 22:00:00,22,2,6,False,0,34.8,5,0,85,31,18,0.0,34.8,87,77,5.39,-5.39,1,12.5
2023-06-14 23:00:00,23,2,6,False,0,34.9,41,0,88,58,12,0.0,34.9,86,97,4.92,-4.92,0,8.5
2023-06-15 00:00:00,0,3,6,False,0,46.9,19,0,75,62,13,0.0,46.9,89,99,3.75,-3.75,0,8.5
2023-06-15 01:00:00,1,3,6,False,0,46.9,44,0,62,47,17,0.0,46.9,86,82,3.22,-3.22,0,8.5
2023-06-15 02:00:00,2,3,6,False,0,47.8,68,0,78,17,15,0.0,47.8,89,88,3.77,-3.77,0,8.5
2023-06-15 03:00:00,3,3,6,False,0,47.0,75,0,61,86,12,0.0,47.0,88,98,3.65,-3.65,0,8.5
2023-06-15 04:00:00,4,3,6,False,0,45.6,30,0,81,29,15,0.0,45.6,88,70,3.25,-3.25,0,8.5
2023-06-15 05:00:00,5,3,6,False,0,46.5,15,0,65,4,16,0.0,46.5,89,61,3.74,-3.74,0,8.5
2023-06-15 06:00:00,6,3,6,False,0,45.5,51,0,65,29,16,0.0,45.5,87,84,3.79,-3.79,0,8.5
2023-06-15 07:00:00,7,3,6,False,0,47.7,77,151,82,92,19,0.08,57.7,87,80,5.23,-5.15,0,8.5
2023-06-15 08:00:00,8,3,6,False,0,45.6,19,430,87,79,20,0.36,55.6,89,98,5.43,-5.07,0,8.5
2023-06-15 09:00:00,9,3,6,False,0,47.8,13,628,71,9,21,0.53,57.8,87,68,5.35,-4.81,0,8.5
2023-06-15 10:00:00,10,3,6,False,0,47.6,22,732,61,80,8,0.59,57.6,87,73,3.23,-2.64,0,8.5
2023-06-15 11:00:00,11,3,6,False,0,47.1,3,904,65,75,21,0.81,57.1,85,89,3.66,-2.85,0,8.5
2023-06-15 12:00:00,12,3,6,False,0,34.9,5,926,88,53,24,0.87,44.9,89,94,3.16,-2.29,0,8.5
2023-06-15 13:00:00,13,3,6,False,0,35.6,99,464,63,37,25,0.22,45.6,88,71,3.95,-3.73,0,8.5
2023-06-15 14:00:00,14,3,6,False,0,34.9,78,502,63,7,11,0.29,44.9,86,96,3.94,-3.65,0,8.5
2023-06-15 15:00:00,15,3,6,False,0,35.2,39,541,78,59,12,0.42,45.2,89,80,3.12,-2.7,0,8.5
2023-06-15 16:00:00,16,3,6,False,0,35.0,5,463,90,68,8,0.43,45.0,89,79,3.89,-3.46,0,8.5
2023-06-15 17:00:00,17,3,6,False,0,34.8,65,166,70,45,24,0.11,44.8,88,83,3.77,-3.66,0,8.5
2023-06-15 18:00:00,18,3,6,False,0,35.0,7,0,79,74,6,0.0,35.0,88,63,5.34,-5.34,1,12.5
2023-06-15 19:00:00,19,3,6,False,0,35.6,58,0,78,48,9,0.0,35.6,89,83,4.74,-4.74,1,12.5
2023-06-15 20:00:00,20,3,6,False,0,36.3,56,0,67,79,15,0.0,36.3,89,81,5.19,-5.19,1,12.5
2023-06-15 21:00:00,21,3,6,False,0,36.4,60,0,62,5,9,0.0,36.4,87,81,4.98,-4.98,1,12.5
2023-06-15 22:00:00,22,3,6,False,0,33.6,61,0,75,69,15,0.0,33.6,88,94,4.62,-4.62,1,12.5
2023-06-15 23:00:00,23,3,6,False,0,34.7,96,0,74,53,15,0.0,34.7,90,80,4.63,-4.63,0,8.5
2023-06-16 00:00:00,0,4,6,False,0,48.3,88,0,74,8,22,0.0,48.3,85,83,3.67,-3.67,0,8.5
2023-06-16 01:00:00,1,4,6,False,0,47.4,56,0,79,69,13,0.0,47.4,87,78,3.56,-3.56,0,8.5
2023-06-16 02:00:00,2,4,6,False,0,45.9,91,0,80,54,22,0.0,45.9,86,100,3.59,-3.59,0,8.5
2023-06-16 03:00:00,3,4,6,False,0,46.5,41,0,67,11,15,0.0,46.5,87,96,3.16,-3.16,0,8.5
2023-06-16 04:00:00,4,4,6,False,0,47.0,79,0,70,43,21,0.0,47.0,88,77,3.3,-3.3,0,8.5
2023-06-16 05:00:00,5,4,6,False,0,46.7,33,0,69,69,7,0.0,46.7,85,68,3.12,-3.12,0,8.5
2023-06-16 06:00:00,6,4,6,False,0,47.8,5,0,71,60,10,0.0,47.8,86,89,3.27,-3.27,0,8.5
2023-06-16 07:00:00,7,4,6,False,0,47.1,13,230,74,15,12,0.2,57.1,89,89,5.31,-5.11,0,8.5
2023-06-16 08:00:00,8,4,6,False,0,48.1,69,311,81,58,14,0.18,58.1,88,93,5.25,-5.07,0,8.5
2023-06-16 09:00:00,9,4,6,False,0,47.4,100,336,62,57,12,0.15,57.4,85,96,5.24,-5.09,0,8.5
2023-06-16 10:00:00,10,4,6,False,0,47.3,59,580,61,97,12,0.37,57.3,90,86,3.81,-3.44,0,8.5
2023-06-16 11:00:00,11,4,6,False,0,46.5,19,831,84,69,15,0.69,56.5,87,90,3.65,-2.97,0,8.5
2023-06-16 12:00:00,12,4,6,False,0,35.1,55,689,67,75,13,0.48,45.1,86,94,3.94,-3.46,0,8.5
2023-06-16 13:00:00,13,4,6,False,0,34.0,3,904,68,53,14,0.86,44.0,86,70,3.86,-3.0,0,8.5
2023-06-16 14:00:00,14,4,6,False,0,35.1,81,490,68,8,15,0.28,45.1,87,77,3.43,-3.15,0,8.5
2023-06-16 15:00:00,15,4,6,False,0,33.7,18,612,84,15,17,0.54,43.7,89,92,3.96,-3.42,0,8.5
2023-06-16 16:00:00,16,4,6,False,0,33.9,69,311,67,29,14,0.2,43.9,87,72,3.03,-2.83,0,8.5
2023-06-16 17:00:00,17,4,6,False,0,33.7,30,209,81,44,6,0.17,43.7,89,88,3.41,-3.24,0,8.5
2023-06-16 18:00:00,18,4,6,False,0,34.2,2,0,82,65,16,0.0,34.2,85,60,4.8,-4.8,1,12.5
2023-06-16 19:00:00,19,4,6,False,0,33.8,35,0,86,27,25,0.0,33.8,87,69,5.26,-5.26,1,12.5
2023-06-16 20:00:00,20,4,6,False,0,36.4,42,0,69,35,8,0.0,36.4,89,84,4.6,-4.6,1,12.5
2023-06-16 21:00:00,21,4,6,False,0,34.3,5,0,89,96,21,0.0,34.3,88,91,4.55,-4.55,1,12.5
2023-06-16 22:00:00,22,4,6,False,0,35.5,65,0,62,97,23,0.0,35.5,89,82,4.5,-4.5,1,12.5
2023-06-16 23:00:00,23,4,6,False,0,33.7,85,0,76,38,16,0.0,33.7,86,61,4.82,-4.82,0,8.5
2023-06-17 00:00:00,0,5,6,True,0,47.5,52,0,86,5,24,0.0,47.5,89,91,3.23,-3.23,0,8.5
2023-06-17 01:00:00,1,5,6,True,0,48.0,63,0,64,27,22,0.0,48.0,88,87,2.98,-2.98,0,8.5
2023-06-17 02:00:00,2,5,6,True,0,47.8,71,0,75,45,22,0.0,47.8,85,97,3.06,-3.06,0,8.5
2023-06-17 03:00:00,3,5,6,True,0,46.0,91,0,78,62,7,0.0,46.0,87,78,3.16,-3.16,0,8.5
2023-06-17 04:00:00,4,5,6,True,0,48.1,22,0,81,21,22,0.0,48.1,85,75,2.51,-2.51,0,8.5
2023-06-17 05:00:00,5,5,6,True,0,46.2,33,0,75,95,15,0.0,46.2,88,98,2.54,-2.54,0,8.5
2023-06-17 06:00:00,6,5,6,True,0,48.0,74,0,65,44,5,0.0,48.0,85,90,2.66,-2.66,0,8.5
2023-06-17 07:00:00,7,5,6,True,0,45.9,24,216,64,76,12,0.17,55.9,87,61,4.82,-4.64,0,8.5
2023-06-17 08:00:00,8,5,6,True,0,46.5,33,397,72,65,5,0.3,56.5,87,92,4.68,-4.38,0,8.5
2023-06-17 09:00:00,9,5,6,True,0,45.8,87,380,82,35,19,0.2,55.8,89,89,4.41,-4.22,0,8.5
2023-06-17 10:00:00,10,5,6,True,0,47.6,92,444,69,3,18,0.22,57.6,89,67,3.16,-2.94,0,8.5
2023-06-17 11:00:00,11,5,6,True,0,47.6,44,716,71,78,9,0.51,57.6,89,98,3.45,-2.94,0,8.5
2023-06-17 12:00:00,12,5,6,True,0,35.2,71,613,85,70,6,0.38,45.2,87,98,3.0,-2.62,0,8.5
2023-06-17 13:00:00,13,5,6,True,0,34.8,29,785,65,23,6,0.64,44.8,89,99,2.75,-2.1,0,8.5
2023-06-17 14:00:00,14,5,6,True,0,35.9,83,481,73,78,24,0.27,45.9,89,67,2.53,-2.26,0,8.5
2023-06-17 15:00:00,15,5,6,True,0,33.5,52,497,78,27,6,0.36,43.5,88,96,2.7,-2.34,0,8.5
2023-06-17 16:00:00,16,5,6,True,0,35.2,34,394,66,38,18,0.31,45.2,86,75,3.41,-3.1,0,8.5
2023-06-17 17:00:00,17,5,6,True,0,35.5,68,162,80,41,24,0.1,45.5,85,90,2.72,-2.62,0,8.5
2023-06-17 18:00:00,18,5,6,True,0,35.7,60,0,64,67,21,0.0,35.7,89,97,4.2,-4.2,1,12.5
2023-06-17 19:00:00,19,5,6,True,0,34.9,19,0,69,88,11,0.0,34.9,87,78,4.35,-4.35,1,12.5
2023-06-17 20:00:00,20,5,6,True,0,36.4,38,0,72,90,21,0.0,36.4,90,82,4.7,-4.7,1,12.5
2023-06-17 21:00:00,21,5,6,True,0,36.5,67,0,65,97,18,0.0,36.5,85,77,4.22,-4.22,1,12.5
2023-06-17 22:00:00,22,5,6,True,0,35.0,14,0,84,0,18,0.0,35.0,85,76,4.03,-4.03,1,12.5
2023-06-17 23:00:00,23,5,6,True,0,36.4,21,0,64,74,10,0.0,36.4,89,65,4.07,-4.07,0,8.5
2023-06-18 00:00:00,0,6,6,True,0,46.0,10,0,63,41,8,0.0,46.0,88,93,3.32,-3.32,0,8.5
2023-06-18 01:00:00,1,6,6,True,0,48.4,37,0,80,4,8,0.0,48.4,88,72,3.03,-3.03,0,8.5
2023-06-18 02:00:00,2,6,6,True,0,46.2,14,0,62,50,11,0.0,46.2,85,92,2.82,-2.82,0,8.5
2023-06-18 03:00:00,3,6,6,True,0,47.9,77,0,73,24,13,0.0,47.9,87,86,3.11,-3.11,0,8.5
2023-06-18 04:00:00,4,6,6,True,0,47.9,40,0,77,78,22,0.0,47.9,86,94,3.28,-3.28,0,8.5
2023-06-18 05:00:00,5,6,6,True,0,46.1,21,0,61,79,19,0.0,46.1,88,75,2.99,-2.99,0,8.5
2023-06-18 06:00:00,6,6,6,True,0,47.5,56,0,76,19,6,0.0,47.5,89,67,2.97,-2.97,0,8.5
2023-06-18 07:00:00,7,6,6,True,0,47.7,23,218,71,45,19,0.18,57.7,85,100,4.07,-3.89,0,8.5
2023-06-18 08:00:00,8,6,6,True,0,46.9,37,387,72,91,13,0.29,56.9,86,89,4.44,-4.16,0,8.5
2023-06-18 09:00:00,9,6,6,True,0,47.1,41,534,83,29,13,0.39,57.1,89,75,4.97,-4.58,0,8.5
2023-06-18 10:00:00,10,6,6,True,0,46.6,49,621,70,10,12,0.43,56.6,89,70,3.36,-2.93,0,8.5
2023-06-18 11:00:00,11,6,6,True,0,47.9,41,730,84,3,19,0.53,57.9,88,73,3.47,-2.95,0,8.5
2023-06-18 12:00:00,12,6,6,True,0,36.1,26,826,69,62,8,0.69,46.1,90,64,2.93,-2.24,0,8.5
2023-06-18 13:00:00,13,6,6,True,0,35.7,82,542,78,37,16,0.31,45.7,86,73,2.78,-2.47,0,8.5
2023-06-18 14:00:00,14,6,6,True,0,35.6,87,465,65,25,17,0.25,45.6,86,63,2.67,-2.42,0,8.5
2023-06-18 15:00:00,15,6,6,True,0,36.1,84,390,88,10,22,0.22,46.1,88,81,2.95,-2.74,0,8.5
2023-06-18 16:00:00,16,6,6,True,0,33.6,31,401,88,16,22,0.33,43.6,88,77,3.31,-2.98,0,8.5
2023-06-18 17:00:00,17,6,6,True,0,34.2,81,146,81,99,24,0.08,44.2,89,88,2.87,-2.79,0,8.5
2023-06-18 18:00:00,18,6,6,True,0,34.2,58,0,87,89,20,0.0,34.2,85,65,4.13,-4.13,1,12.5
2023-06-18 19:00:00,19,6,6,True,0,34.4,47,0,81,66,18,0.0,34.4,89,88,4.59,-4.59,1,12.5
2023-06-18 20:00:00,20,6,6,True,0,35.2,13,0,76,72,23,0.0,35.2,89,90,4.52,-4.52,1,12.5
2023-06-18 21:00:00,21,6,6,True,0,34.2,64,0,71,29,9,0.0,34.2,88,72,4.13,-4.13,1,12.5
2023-06-18 22:00:00,22,6,6,True,0,36.4,85,0,65,50,8,0.0,36.4,86,83,4.14,-4.14,1,12.5
2023-06-18 23:00:00,23,6,6,True,0,36.3,95,0,87,30,18,0.0,36.3,86,92,4.94,-4.94,0,8.5
2023-06-19 00:00:00,0,0,6,False,0,48.1,9,0,85,10,25,0.0,48.1,89,97,3.72,-3.72,0,8.5
2023-06-19 01:00:00,1,0,6,False,0,46.9,71,0,80,31,25,0.0,46.9,87,97,3.4,-3.4,0,8.5
2023-06-19 02:00:00,2,0,6,False,0,45.6,98,0,90,70,6,0.0,45.6,89,91,3.02,-3.02,0,8.5
2023-06-19 03:00:00,3,0,6,False,0,47.1,47,0,69,14,15,0.0,47.1,88,72,3.33,-3.33,0,8.5
2023-06-19 04:00:00,4,0,6,False,0,47.4,51,0,64,23,16,0.0,47.4,85,94,3.14,-3.14,0,8.5
2023-06-19 05:00:00,5,0,6,False,0,46.2,21,0,71,11,5,0.0,46.2,89,72,3.7,-3.7,0,8.5
2023-06-19 06:00:00,6,0,6,False,0,46.3,30,0,85,36,14,0.0,46.3,88,99,3.8,-3.8,0,8.5
2023-06-19 07:00:00,7,0,6,False,0,46.1,8,236,62,25,24,0.21,56.1,88,62,5.22,-5.01,0,8.5
2023-06-19 08:00:00,8,0,6,False,0,47.3,48,361,87,16,17,0.25,57.3,88,93,4.62,-4.37,0,8.5
2023-06-19 09:00:00,9,0,6,False,0,46.6,80,403,76,91,14,0.22,56.6,90,83,4.95,-4.73,0,8.5
2023-06-19 10:00:00,10,0,6,False,0,46.4,66,551,60,97,10,0.34,56.4,90,71,3.96,-3.63,0,8.5
2023-06-19 11:00:00,11,0,6,False,0,47.3,57,656,65,67,25,0.43,57.3,89,79,3.82,-3.39,0,8.5
2023-06-19 12:00:00,12,0,6,False,0,35.8,2,940,87,65,18,0.89,45.8,87,97,3.03,-2.13,0,8.5
2023-06-19 13:00:00,13,0,6,False,0,35.3,21,822,79,37,19,0.7,45.3,88,99,3.06,-2.36,0,8.5
2023-06-19 14:00:00,14,0,6,False,0,34.6,83,481,66,87,9,0.27,44.6,87,75,3.69,-3.41,0,8.5
2023-06-19 15:00:00,15,0,6,False,0,35.0,90,370,83,11,21,0.2,45.0,86,70,3.93,-3.74,0,8.5
2023-06-19 16:00:00,16,0,6,False,0,35.8,41,378,89,32,21,0.29,45.8,89,63,3.83,-3.55,0,8.5
2023-06-19 17:00:00,17,0,6,False,0,36.2,19,223,69,82,10,0.19,46.2,89,63,3.3,-3.1,0,8.5
2023-06-19 18:00:00,18,0,6,False,0,36.3,80,0,74,64,15,0.0,36.3,90,98,4.88,-4.88,1,12.5
2023-06-19 19:00:00,19,0,6,False,0,35.1,98,0,60,66,10,0.0,35.1,90,77,4.96,-4.96,1,12.5
2023-06-19 20:00:00,20,0,6,False,0,34.1,29,0,77,23,8,0.0,34.1,88,78,4.59,-4.59,1,12.5
2023-06-19 21:00:00,21,0,6,False,0,35.4,19,0,75,35,18,0.0,35.4,87,75,4.96,-4.96,1,12.5
2023-06-19 22:00:00,22,0,6,False,0,34.8,72,0,71,75,22,0.0,34.8,88,79,4.83,-4.83,1,12.5
2023-06-19 23:00:00,23,0,6,False,0,34.7,43,0,70,89,13,0.0,34.7,86,85,4.65,-4.65,0,8.5
2023-06-20 00:00:00,0,1,6,False,0,46.0,45,0,67,89,11,0.0,46.0,85,64,3.07,-3.07,0,8.5
2023-06-20 01:00:00,1,1,6,False,0,47.4,79,0,74,2,15,0.0,47.4,86,65,3.11,-3.11,0,8.5
2023-06-20 02:00:00,2,1,6,False,0,47.5,93,0,61,93,17,0.0,47.5,88,73,3.16,-3.16,0,8.5
